cod_modelo_color,cane_height_type,closure_placement,heel_shape_type,knit_structure,length_type,neck_lapel_type,silhouette_type,sleeve_length_type,toecap_type,waist_type,woven_structure
84_1156470,INVALID,INVALID,INVALID,INVALID,Standard,Redondo,Recto,Larga,INVALID,INVALID,Ligero
84_1156471,INVALID,Cierre Trasero,INVALID,INVALID,Corto,Caja,INVALID,Corta,INVALID,INVALID,Medio
84_1156480,INVALID,Cierre Trasero,INVALID,INVALID,Corto,INVALID,INVALID,Corta,INVALID,INVALID,Ligero
84_1156482,INVALID,Cierre Delantero,INVALID,INVALID,Standard,Regular,Slim,Larga,INVALID,INVALID,Ligero
84_1156487,INVALID,Cierre Delantero,INVALID,INVALID,Standard,Mao,Slim,Larga,INVALID,INVALID,Ligero
84_1156488,INVALID,Cierre Delantero,INVALID,INVALID,Standard,Regular,Regular,Larga,INVALID,INVALID,Ligero
84_1156501,INVALID,INVALID,INVALID,INVALID,Largo,INVALID,Skinny,INVALID,INVALID,Regular Waist,Medio
84_1156504,INVALID,Cierre Delantero,INVALID,INVALID,Midi,Camisero,INVALID,Larga,INVALID,INVALID,Ligero
84_1156505,INVALID,Cierre Delantero,INVALID,INVALID,Standard,Regular,Regular,Larga,INVALID,INVALID,Ligero
84_1156515,INVALID,Cierre Delantero,INVALID,INVALID,Standard,Mao,Slim,Larga,INVALID,INVALID,Ligero
84_1156519,INVALID,Cierre Delantero,INVALID,INVALID,Standard,Regular,Regular,Larga,INVALID,INVALID,Ligero
84_1156522,INVALID,Sin cierre,INVALID,Punto Medio,Largo,Alto/Envolvente,Oversize,Larga,INVALID,INVALID,INVALID
84_1156537,INVALID,Sin cierre,INVALID,INVALID,Midi,Pico,INVALID,Tres Cuartos,INVALID,INVALID,Ligero
84_1156544,INVALID,Cierre Delantero,INVALID,INVALID,Standard,Regular,Slim,Larga,INVALID,INVALID,Ligero
84_1156547,INVALID,Cierre Delantero,INVALID,Punto Grueso,Standard,Pico,Oversize,Larga,INVALID,INVALID,INVALID
84_1156548,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,Regular Waist,Medio
84_1156552,INVALID,Cierre Delantero,INVALID,INVALID,Standard,Pico,Recto,INVALID,INVALID,INVALID,Ligero
84_1156563,INVALID,Cierre Delantero,INVALID,INVALID,Largo,Redondo,Oversize,Corta,INVALID,INVALID,Ligero
84_1156566,INVALID,Sin cierre,INVALID,Punto Grueso,Standard,Alto/Envolvente,Oversize,Larga,INVALID,INVALID,INVALID
84_1156576,INVALID,Cierre Delantero,INVALID,INVALID,INVALID,Camisero,INVALID,Larga,INVALID,INVALID,Pesado
84_1156584,INVALID,INVALID,INVALID,INVALID,Standard,Redondo,Regular,Larga,INVALID,INVALID,Ligero
84_1156585,INVALID,Cierre Delantero,INVALID,INVALID,Standard,Mao,Slim,Larga,INVALID,INVALID,INVALID
84_1156587,INVALID,Cierre Delantero,INVALID,INVALID,Standard,Mao,Slim,Larga,INVALID,INVALID,Ligero
84_1156591,INVALID,Cierre Delantero,INVALID,INVALID,Standard,Regular,Slim,Larga,INVALID,INVALID,Ligero
84_1156599,INVALID,Sin cierre,INVALID,INVALID,Standard,Redondo,Regular,Larga,INVALID,INVALID,Medio
84_1156601,INVALID,Lateral,INVALID,INVALID,Midi,Caja,Oversize,INVALID,INVALID,INVALID,Ligero
84_1156603,INVALID,INVALID,INVALID,INVALID,Largo,INVALID,Slouchy,INVALID,INVALID,High Waist,Medio
84_1156609,INVALID,Sin cierre,INVALID,INVALID,Standard,Redondo,Regular,Larga,INVALID,INVALID,Medio
84_1156612,INVALID,INVALID,INVALID,INVALID,Largo,INVALID,Slouchy,INVALID,INVALID,High Waist,Medio
84_1156619,INVALID,Cierre Delantero,INVALID,INVALID,INVALID,Peak Lapel,INVALID,Larga,INVALID,INVALID,Medio
84_1156620,INVALID,Cierre Delantero,INVALID,INVALID,Standard,Regular,Regular,Larga,INVALID,INVALID,Ligero
84_1156621,INVALID,Cierre Delantero,INVALID,INVALID,INVALID,Solapa,INVALID,Larga,INVALID,INVALID,Medio
84_1156623,INVALID,INVALID,INVALID,INVALID,Standard,INVALID,Slim,INVALID,INVALID,Ajustable/Goma,Medio
84_1156625,INVALID,INVALID,INVALID,INVALID,Largo,INVALID,Slouchy,INVALID,INVALID,High Waist,Medio
84_1156631,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,Regular Waist,Medio
84_1156637,INVALID,Cierre Delantero,INVALID,INVALID,Standard,Regular,Regular,Larga,INVALID,INVALID,Ligero
84_1156643,INVALID,INVALID,INVALID,INVALID,Crop,Redondo,Recto,Larga,INVALID,INVALID,Ligero
84_1156646,INVALID,Sin cierre,INVALID,Punto Fino,Standard,Redondo,Recto,Larga,INVALID,INVALID,INVALID
84_1156647,INVALID,Cierre Delantero,INVALID,Punto Grueso,Standard,Pico,Recto,Larga,INVALID,INVALID,INVALID
84_1156655,INVALID,INVALID,INVALID,INVALID,Standard,INVALID,Jogger,INVALID,INVALID,Ajustable/Goma,Ligero
84_1156656,INVALID,Cierre Delantero,INVALID,INVALID,Standard,Capucha,Recto,Larga,INVALID,INVALID,Ligero
84_1156657,INVALID,INVALID,INVALID,INVALID,Standard,INVALID,Jogger,INVALID,INVALID,Ajustable/Goma,Ligero
84_1156662,Cuña,INVALID,Embudo,INVALID,INVALID,INVALID,INVALID,INVALID,Con punta,INVALID,INVALID
84_1156669,INVALID,Sin cierre,INVALID,Punto Fino,Standard,Redondo,Recto,Larga,INVALID,INVALID,INVALID
84_1156670,INVALID,Cierre Delantero,INVALID,Punto Grueso,Standard,Pico,Recto,Larga,INVALID,INVALID,INVALID
84_1156671,INVALID,Cierre Delantero,INVALID,INVALID,Standard,Capucha,Recto,Larga,INVALID,INVALID,Ligero
84_1156672,INVALID,INVALID,Plano,INVALID,INVALID,INVALID,INVALID,INVALID,Redonda,INVALID,INVALID
84_1156673,INVALID,INVALID,De aguja,INVALID,INVALID,INVALID,INVALID,INVALID,Con punta,INVALID,INVALID
84_1156682,INVALID,Cuello,INVALID,INVALID,Standard,Alto/Envolvente,Regular,Larga,INVALID,INVALID,Medio
84_1156687,INVALID,Cierre Delantero,INVALID,INVALID,Standard,Mao,Slim,Larga,INVALID,INVALID,Pesado
84_1156692,INVALID,Sin cierre,INVALID,INVALID,Standard,Caja,Regular,Larga,INVALID,INVALID,Ligero
84_1156693,INVALID,Cuello,INVALID,INVALID,Standard,Alto/Envolvente,Regular,Larga,INVALID,INVALID,Medio
84_1156694,INVALID,INVALID,INVALID,INVALID,Largo,INVALID,Acampanado/Flare,INVALID,INVALID,Regular Waist,Medio
84_1156695,INVALID,Sin cierre,INVALID,Punto Grueso,Largo,Pico,Oversize,Larga,INVALID,INVALID,INVALID
84_1156702,INVALID,Cierre Delantero,INVALID,INVALID,Standard,Capucha,Recto,Larga,INVALID,INVALID,Ligero
84_1156705,INVALID,Sin cierre,INVALID,INVALID,Standard,Capucha,Regular,Larga,INVALID,INVALID,Medio
84_1156707,INVALID,INVALID,INVALID,INVALID,Standard,INVALID,Jogger,INVALID,INVALID,Ajustable/Goma,Ligero
84_1156708,INVALID,INVALID,De aguja,INVALID,INVALID,INVALID,INVALID,INVALID,Redonda,INVALID,INVALID
84_1156711,INVALID,Sin cierre,INVALID,Punto Grueso,Largo,INVALID,Oversize,Larga,INVALID,INVALID,INVALID
84_1156712,INVALID,Cierre Delantero,INVALID,INVALID,Standard,INVALID,Slim,INVALID,INVALID,INVALID,Ligero
84_1156713,INVALID,Sin cierre,INVALID,INVALID,Standard,Capucha,Regular,Larga,INVALID,INVALID,Medio
84_1156714,INVALID,Sin cierre,INVALID,INVALID,Standard,Capucha,Regular,Larga,INVALID,INVALID,Medio
84_1156720,INVALID,Cierre Trasero,INVALID,INVALID,Standard,Caja,Evase,Larga,INVALID,INVALID,Ligero
84_1156722,INVALID,Sin cierre,INVALID,Punto Grueso,Largo,INVALID,Oversize,Larga,INVALID,INVALID,INVALID
84_1156725,INVALID,Cierre Delantero,INVALID,INVALID,Standard,Capucha,Recto,Larga,INVALID,INVALID,Ligero
84_1156726,INVALID,INVALID,INVALID,INVALID,Crop,Redondo,Recto,Larga,INVALID,INVALID,Ligero
84_1156729,INVALID,INVALID,INVALID,INVALID,Crop,Redondo,Recto,Larga,INVALID,INVALID,Ligero
84_1156731,INVALID,Cierre Delantero,INVALID,INVALID,Standard,Mao,Slim,Larga,INVALID,INVALID,Pesado
84_1156733,INVALID,Cierre Delantero,INVALID,INVALID,Standard,Capucha,Recto,INVALID,INVALID,INVALID,Ligero
84_1156739,INVALID,Sin cierre,INVALID,Punto Grueso,Standard,Redondo,Recto,Larga,INVALID,INVALID,INVALID
84_1156743,INVALID,Cierre Delantero,INVALID,INVALID,Standard,Camisero,Regular,Larga,INVALID,INVALID,Ligero
84_1156747,INVALID,Sin cierre,INVALID,INVALID,Standard,Capucha,Oversize,Larga,INVALID,INVALID,Medio
84_1156749,INVALID,Sin cierre,INVALID,INVALID,Standard,Caja,Regular,Larga,INVALID,INVALID,Ligero
84_1156750,INVALID,Sin cierre,INVALID,Punto Fino,Standard,Redondo,Recto,Larga,INVALID,INVALID,INVALID
84_1156751,INVALID,Cierre Delantero,INVALID,INVALID,Standard,INVALID,Slim,INVALID,INVALID,INVALID,INVALID
84_1156760,Cuña,INVALID,Embudo,INVALID,INVALID,INVALID,INVALID,INVALID,Con punta,INVALID,INVALID
84_1156762,INVALID,Cierre Delantero,INVALID,INVALID,Standard,Capucha,Recto,Larga,INVALID,INVALID,Medio
84_1156765,INVALID,Cierre Delantero,INVALID,INVALID,Standard,Capucha,Recto,Larga,INVALID,INVALID,Ligero
84_1156772,INVALID,Cierre Delantero,INVALID,INVALID,Standard,Capucha,Recto,Larga,INVALID,INVALID,Medio
84_1156775,INVALID,Sin cierre,INVALID,Punto Fino,Standard,Redondo,Recto,Larga,INVALID,INVALID,INVALID
84_1156776,INVALID,Cierre Delantero,INVALID,INVALID,Standard,Camisero,Recto,Larga,INVALID,INVALID,Ligero
84_1156778,INVALID,Sin cierre,INVALID,INVALID,Standard,Capucha,Regular,Larga,INVALID,INVALID,Medio
84_1156779,INVALID,Cierre Delantero,INVALID,Punto Fino,Standard,Perkins,Recto,Larga,INVALID,INVALID,INVALID
84_1156780,INVALID,Cierre Delantero,INVALID,INVALID,Standard,Mao,Slim,Larga,INVALID,INVALID,Pesado
84_1156781,INVALID,Cierre Delantero,INVALID,INVALID,Standard,Redondo,Oversize,Larga,INVALID,INVALID,Ligero
84_1156784,INVALID,Cierre Delantero,INVALID,Punto Grueso,Largo,Pico,Oversize,Larga,INVALID,INVALID,INVALID
84_1156785,INVALID,Sin cierre,INVALID,Punto Grueso,Standard,Redondo,Recto,Larga,INVALID,INVALID,INVALID
84_1156788,INVALID,Cierre Delantero,INVALID,INVALID,Standard,Capucha,Recto,INVALID,INVALID,INVALID,Ligero
84_1156789,INVALID,Cierre Delantero,INVALID,INVALID,Standard,Regular,Slim,Larga,INVALID,INVALID,Ligero
84_1156792,INVALID,Sin cierre,INVALID,INVALID,Standard,Capucha,Regular,Larga,INVALID,INVALID,Medio
84_1156793,INVALID,INVALID,INVALID,INVALID,Standard,INVALID,Recto,INVALID,INVALID,INVALID,Ligero
84_1156795,INVALID,Sin cierre,INVALID,INVALID,Standard,Redondo,Regular,Larga,INVALID,INVALID,Ligero
84_1156796,INVALID,Cierre Delantero,INVALID,INVALID,Standard,INVALID,Slim,INVALID,INVALID,INVALID,Ligero
84_1156799,INVALID,Cierre Delantero,INVALID,INVALID,Standard,INVALID,Slim,INVALID,INVALID,INVALID,Ligero
84_1156800,INVALID,Sin cierre,INVALID,INVALID,Standard,Redondo,Regular,Larga,INVALID,INVALID,Medio
84_1156802,INVALID,INVALID,INVALID,INVALID,Standard,INVALID,Jogger,INVALID,INVALID,Ajustable/Goma,Medio
84_1156805,INVALID,INVALID,De aguja,INVALID,INVALID,INVALID,INVALID,INVALID,Redonda,INVALID,INVALID
84_1156807,INVALID,Sin cierre,INVALID,Punto Grueso,Largo,Pico,Oversize,Larga,INVALID,INVALID,INVALID
84_1156808,INVALID,INVALID,INVALID,INVALID,Standard,Redondo,Regular,Larga,INVALID,INVALID,Ligero
84_1156809,INVALID,INVALID,INVALID,INVALID,Standard,INVALID,Recto,INVALID,INVALID,INVALID,INVALID
84_1156812,INVALID,Cierre Delantero,INVALID,INVALID,Standard,Mao,Slim,Larga,INVALID,INVALID,Pesado
84_1156823,INVALID,Sin cierre,INVALID,Punto Fino,Standard,Redondo,Recto,Larga,INVALID,INVALID,INVALID
84_1156827,INVALID,Sin cierre,INVALID,Punto Medio,Largo,Redondo,Recto,Larga,INVALID,INVALID,INVALID
84_1156830,INVALID,Cierre Delantero,INVALID,Punto Fino,Standard,Perkins,Recto,Larga,INVALID,INVALID,INVALID
84_1156839,INVALID,INVALID,INVALID,INVALID,Standard,INVALID,Recto,INVALID,INVALID,INVALID,Ligero
84_1156842,INVALID,Cierre Delantero,INVALID,INVALID,Standard,INVALID,Slim,INVALID,INVALID,INVALID,Ligero
84_1156844,INVALID,Sin cierre,INVALID,INVALID,Standard,Redondo,Regular,Larga,INVALID,INVALID,Ligero
84_1156853,INVALID,INVALID,INVALID,INVALID,Standard,Redondo,Recto,Larga,INVALID,INVALID,Ligero
84_1156855,INVALID,INVALID,INVALID,INVALID,Standard,Redondo,Oversize,Corta,INVALID,INVALID,Ligero
84_1156858,INVALID,Cierre Delantero,INVALID,INVALID,Standard,Capucha,Recto,Larga,INVALID,INVALID,Ligero
84_1156864,INVALID,Cierre Delantero,INVALID,INVALID,Standard,Capucha,Recto,INVALID,INVALID,INVALID,Ligero
84_1156867,INVALID,INVALID,INVALID,INVALID,Largo,INVALID,Recto,INVALID,INVALID,Regular Waist,Medio
84_1156868,INVALID,INVALID,INVALID,INVALID,Standard,Redondo,Slim,Larga,INVALID,INVALID,Ligero
84_1156869,INVALID,Sin cierre,INVALID,INVALID,Midi,Escotado,Evase,Tirante Ancho,INVALID,INVALID,Ligero
84_1156872,INVALID,Cierre Delantero,INVALID,INVALID,Standard,Regular,Slim,Larga,INVALID,INVALID,Ligero
84_1156874,INVALID,Sin cierre,INVALID,Punto Grueso,Standard,Pico,Recto,Larga,INVALID,INVALID,INVALID
84_1156876,INVALID,INVALID,INVALID,INVALID,Standard,Redondo,Recto,Corta,INVALID,INVALID,Ligero
84_1156882,INVALID,Sin cierre,INVALID,INVALID,Standard,Capucha,Regular,Larga,INVALID,INVALID,Medio
84_1156883,INVALID,INVALID,INVALID,INVALID,Largo,INVALID,Recto,INVALID,INVALID,Regular Waist,Medio
84_1156884,INVALID,INVALID,Plano,INVALID,INVALID,INVALID,INVALID,INVALID,Cuadrada,INVALID,INVALID
84_1156888,INVALID,Sin cierre,INVALID,Punto Grueso,Crop,Perkins,Recto,Larga,INVALID,INVALID,INVALID
84_1156895,INVALID,INVALID,INVALID,INVALID,Standard,Redondo,Oversize,Corta,INVALID,INVALID,Ligero
84_1156896,INVALID,Sin cierre,INVALID,INVALID,Standard,Redondo,Regular,Larga,INVALID,INVALID,Medio
84_1156897,INVALID,Cierre Delantero,INVALID,INVALID,Standard,Regular,Slim,Larga,INVALID,INVALID,Ligero
84_1156899,INVALID,Cierre Delantero,INVALID,INVALID,Corto,Camisero,Oversize,Corta,INVALID,INVALID,Ligero
84_1156900,INVALID,Cierre Delantero,INVALID,INVALID,Corto,Camisero,Oversize,Corta,INVALID,INVALID,Ligero
84_1156904,INVALID,INVALID,INVALID,INVALID,Standard,Redondo,Regular,Corta,INVALID,INVALID,Ligero
84_1156912,INVALID,INVALID,INVALID,INVALID,Largo,INVALID,Recto,INVALID,INVALID,Regular Waist,Medio
84_1156918,INVALID,INVALID,INVALID,INVALID,Standard,INVALID,Cargo,INVALID,INVALID,Ajustable/Goma,Medio
84_1156938,INVALID,INVALID,INVALID,INVALID,Standard,Redondo,Recto,Larga,INVALID,INVALID,Ligero
84_1156940,INVALID,Sin cierre,INVALID,INVALID,Standard,Capucha,Oversize,Larga,INVALID,INVALID,Medio
84_1156941,INVALID,Cierre Delantero,INVALID,INVALID,Standard,Regular,Slim,Larga,INVALID,INVALID,Ligero
84_1156948,INVALID,INVALID,Plano,INVALID,INVALID,INVALID,INVALID,INVALID,Redonda,INVALID,INVALID
84_1156951,INVALID,Sin cierre,INVALID,Punto Medio,Largo,INVALID,Lápiz,INVALID,INVALID,High Waist,INVALID
84_1156952,INVALID,Cierre Delantero,INVALID,INVALID,Standard,Regular,Slim,Larga,INVALID,INVALID,Ligero
84_1156956,INVALID,Sin cierre,INVALID,INVALID,Midi,INVALID,Evase,INVALID,INVALID,Ajustable/Goma,Ligero
84_1156960,INVALID,INVALID,INVALID,INVALID,Standard,Redondo,Recto,Corta,INVALID,INVALID,Ligero
84_1156964,INVALID,Sin cierre,INVALID,INVALID,Standard,Capucha,Oversize,Larga,INVALID,INVALID,Medio
84_1156965,INVALID,Sin cierre,INVALID,INVALID,Standard,Redondo,Regular,Larga,INVALID,INVALID,Medio
84_1156969,INVALID,Sin cierre,INVALID,Punto Grueso,Crop,Perkins,Recto,Larga,INVALID,INVALID,INVALID
84_1156971,INVALID,INVALID,Plano,INVALID,INVALID,INVALID,INVALID,INVALID,Redonda,INVALID,INVALID
84_1156973,INVALID,INVALID,Plano,INVALID,INVALID,INVALID,INVALID,INVALID,Redonda,INVALID,INVALID
84_1156985,INVALID,INVALID,Plano,INVALID,INVALID,INVALID,INVALID,INVALID,Cuadrada,INVALID,INVALID
84_1156986,INVALID,Cierre Delantero,INVALID,INVALID,Standard,Regular,Slim,Larga,INVALID,INVALID,Ligero
84_1156987,INVALID,INVALID,INVALID,INVALID,Standard,INVALID,Cargo,INVALID,INVALID,Ajustable/Goma,Medio
84_1156993,INVALID,INVALID,INVALID,INVALID,Standard,Redondo,Recto,Corta,INVALID,INVALID,Ligero
84_1157005,INVALID,Cierre Delantero,INVALID,INVALID,Standard,Chimenea,Recto,INVALID,INVALID,INVALID,Medio
84_1157007,INVALID,Cierre Delantero,INVALID,INVALID,Largo,Camisero,Recto,INVALID,INVALID,INVALID,Ligero
84_1157014,INVALID,INVALID,INVALID,INVALID,Standard,Redondo,Slim,Larga,INVALID,INVALID,Ligero
84_1157021,INVALID,INVALID,Plano,INVALID,INVALID,INVALID,INVALID,INVALID,Redonda,INVALID,INVALID
84_1157022,INVALID,Sin cierre,INVALID,Punto Grueso,Crop,Alto/Envolvente,Oversize,Larga,INVALID,INVALID,INVALID
84_1157026,INVALID,Sin cierre,INVALID,INVALID,Standard,Capucha,Regular,Larga,INVALID,INVALID,Medio
84_1157032,INVALID,Cierre Delantero,INVALID,INVALID,Standard,Regular,Slim,Larga,INVALID,INVALID,Ligero
84_1157036,INVALID,INVALID,INVALID,INVALID,Standard,Redondo,Relaxed,Corta,INVALID,INVALID,Ligero
84_1157038,INVALID,Cierre Delantero,INVALID,INVALID,Standard,Regular,Slim,Larga,INVALID,INVALID,Ligero
84_1157041,INVALID,INVALID,INVALID,INVALID,Standard,Redondo,Recto,Corta,INVALID,INVALID,Ligero
84_1157045,INVALID,INVALID,De aguja,INVALID,INVALID,INVALID,INVALID,INVALID,Redonda,INVALID,INVALID
84_1157054,INVALID,Sin cierre,INVALID,Punto Medio,Largo,INVALID,Lápiz,INVALID,INVALID,High Waist,INVALID
84_1157062,INVALID,Cierre Delantero,INVALID,INVALID,Standard,Hawaiano/Bowling,Regular,Corta,INVALID,INVALID,Ligero
84_1157074,INVALID,Cierre Delantero,INVALID,INVALID,Largo,Camisero,Recto,INVALID,INVALID,INVALID,Ligero
84_1157081,INVALID,INVALID,INVALID,INVALID,Standard,Caja,Recto,Sin Manga,INVALID,INVALID,Ligero
84_1157082,INVALID,Cierre Delantero,INVALID,INVALID,Standard,Hawaiano/Bowling,Regular,Larga,INVALID,INVALID,Ligero
84_1157083,INVALID,INVALID,Trompeta,INVALID,INVALID,INVALID,INVALID,INVALID,Con punta,INVALID,INVALID
84_1157084,INVALID,INVALID,INVALID,INVALID,Standard,INVALID,Slim,INVALID,INVALID,Regular Waist,Medio
84_1157086,INVALID,INVALID,INVALID,INVALID,Standard,Redondo,Regular,Corta,INVALID,INVALID,Ligero
84_1157089,INVALID,Cierre Delantero,INVALID,INVALID,Standard,Regular,Regular,Larga,INVALID,INVALID,Ligero
84_1157090,INVALID,Cierre Delantero,INVALID,INVALID,Standard,Regular,Slim,Larga,INVALID,INVALID,Ligero
84_1157092,INVALID,Cierre Delantero,INVALID,INVALID,Standard,Regular,Slim,Larga,INVALID,INVALID,Ligero
84_1157098,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,Slim,INVALID,INVALID,Regular Waist,Medio
84_1157099,INVALID,INVALID,INVALID,INVALID,Standard,Redondo,Regular,Corta,INVALID,INVALID,Ligero
84_1157100,INVALID,INVALID,INVALID,INVALID,Largo,INVALID,Jogger,INVALID,INVALID,Ajustable/Goma,Medio
84_1157103,INVALID,Cierre Delantero,INVALID,INVALID,Standard,Hawaiano/Bowling,Regular,Larga,INVALID,INVALID,Ligero
84_1157104,INVALID,Cierre Delantero,INVALID,INVALID,Standard,Regular,Regular,Larga,INVALID,INVALID,Ligero
84_1157105,INVALID,Cierre Delantero,INVALID,INVALID,Standard,Babydoll/Peter Pan,Recto,Larga,INVALID,INVALID,Medio
84_1157106,INVALID,INVALID,Plano,INVALID,INVALID,INVALID,INVALID,INVALID,Con punta,INVALID,INVALID
84_1157108,INVALID,Cierre Delantero,INVALID,INVALID,Standard,Camisero,Slim,Corta,INVALID,INVALID,Pesado
84_1157121,INVALID,INVALID,INVALID,INVALID,Standard,INVALID,Slim,INVALID,INVALID,Ajustable/Goma,Medio
84_1157125,INVALID,Cierre Delantero,INVALID,INVALID,Standard,Regular,Slim,Larga,INVALID,INVALID,Ligero
84_1157128,INVALID,INVALID,INVALID,INVALID,Largo,Solapa,INVALID,INVALID,INVALID,INVALID,INVALID
84_1157136,INVALID,INVALID,INVALID,INVALID,Crop,INVALID,Acampanado/Bootcut,INVALID,INVALID,Regular Waist,Medio
84_1157138,INVALID,Cierre Delantero,INVALID,INVALID,Standard,Camisero,Slim,Corta,INVALID,INVALID,Pesado
84_1157141,INVALID,Cierre Delantero,INVALID,INVALID,Standard,Mao,Slim,Larga,INVALID,INVALID,Ligero
84_1157142,INVALID,Cierre Delantero,INVALID,INVALID,Standard,Regular,Slim,Larga,INVALID,INVALID,Ligero
84_1157143,INVALID,Sin cierre,INVALID,INVALID,Largo,Escotado,Slim,Tirante Fino,INVALID,INVALID,Ligero
84_1157144,INVALID,Cierre Trasero,INVALID,INVALID,Standard,Caja,Recto,Tres Cuartos,INVALID,INVALID,Ligero
84_1157147,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,Slim,INVALID,INVALID,Regular Waist,Medio
84_1157150,Cuña abotinada,INVALID,Rectangular,INVALID,INVALID,INVALID,INVALID,INVALID,Redonda,INVALID,INVALID
84_1157151,INVALID,INVALID,INVALID,INVALID,Crop,INVALID,Acampanado/Bootcut,INVALID,INVALID,Regular Waist,Medio
84_1157152,INVALID,Cierre Delantero,INVALID,INVALID,Standard,Camisero,Slim,Corta,INVALID,INVALID,Pesado
84_1157153,INVALID,Cierre Delantero,INVALID,INVALID,Standard,Camisero,Oversize,Larga,INVALID,INVALID,Medio
84_1157155,INVALID,INVALID,INVALID,INVALID,Largo,INVALID,Palazzo,INVALID,INVALID,Regular Waist,Medio
84_1157163,Cuña abotinada,INVALID,Rectangular,INVALID,INVALID,INVALID,INVALID,INVALID,Redonda,INVALID,INVALID
84_1157167,INVALID,INVALID,INVALID,INVALID,Standard,INVALID,Slim,INVALID,INVALID,Ajustable/Goma,Medio
84_1157170,INVALID,INVALID,INVALID,INVALID,Corto,INVALID,INVALID,INVALID,INVALID,Ajustable/Goma,Medio
84_1157186,INVALID,Cierre Delantero,INVALID,INVALID,Standard,Regular,Slim,Larga,INVALID,INVALID,Ligero
84_1157188,INVALID,INVALID,INVALID,INVALID,Standard,Redondo,Regular,Corta,INVALID,INVALID,Ligero
84_1157193,INVALID,INVALID,INVALID,INVALID,Standard,INVALID,Cargo,INVALID,INVALID,Regular Waist,Medio
84_1157194,INVALID,Cierre Delantero,INVALID,INVALID,Standard,Mao,Regular,Larga,INVALID,INVALID,Ligero
84_1157199,INVALID,INVALID,Plano,INVALID,INVALID,INVALID,INVALID,INVALID,Redonda,INVALID,INVALID
84_1157200,INVALID,Cierre Delantero,INVALID,INVALID,Standard,Regular,Regular,Larga,INVALID,INVALID,Ligero
84_1157210,INVALID,Cierre Delantero,INVALID,INVALID,Standard,INVALID,Recto,INVALID,INVALID,INVALID,Pesado
84_1157211,INVALID,Cierre Delantero,INVALID,INVALID,Standard,Mao,Slim,Larga,INVALID,INVALID,Ligero
84_1157213,INVALID,Cierre Delantero,INVALID,INVALID,Largo,Solapa,Recto,Larga,INVALID,INVALID,Medio
84_1157219,INVALID,INVALID,INVALID,INVALID,Standard,INVALID,Slim,INVALID,INVALID,Regular Waist,Ligero
84_1157222,INVALID,INVALID,INVALID,INVALID,Corto,INVALID,INVALID,INVALID,INVALID,Ajustable/Goma,Medio
84_1157223,INVALID,Cierre Delantero,INVALID,INVALID,Standard,Camisero,Oversize,Larga,INVALID,INVALID,Medio
84_1157225,INVALID,Cierre Delantero,INVALID,INVALID,Standard,Mao,Regular,Larga,INVALID,INVALID,Ligero
84_1157229,INVALID,Cierre Delantero,INVALID,INVALID,Standard,Mao,Regular,Larga,INVALID,INVALID,Ligero
84_1157231,INVALID,Cuello,INVALID,Punto Fino,Standard,Polo,Recto,Larga,INVALID,INVALID,INVALID
84_1157235,INVALID,INVALID,INVALID,INVALID,Corto,INVALID,Recto,INVALID,INVALID,Ajustable/Goma,Medio
84_1157241,INVALID,Cierre Delantero,INVALID,INVALID,Standard,Regular,Regular,Larga,INVALID,INVALID,Ligero
84_1157244,INVALID,Cierre Delantero,INVALID,INVALID,Standard,Camisero,Recto,Corta,INVALID,INVALID,Ligero
84_1157245,INVALID,INVALID,Plano,INVALID,INVALID,INVALID,INVALID,INVALID,Redonda,INVALID,INVALID
84_1157247,INVALID,Cuello,INVALID,Punto Fino,Standard,Polo,Recto,Larga,INVALID,INVALID,INVALID
84_1157249,INVALID,Cierre Delantero,INVALID,INVALID,Standard,Hawaiano/Bowling,Regular,Larga,INVALID,INVALID,Ligero
84_1157252,INVALID,Cierre Delantero,INVALID,INVALID,Standard,Hawaiano/Bowling,Regular,Larga,INVALID,INVALID,Ligero
84_1157253,INVALID,Cierre Delantero,INVALID,INVALID,Standard,Regular,Slim,Larga,INVALID,INVALID,Ligero
84_1157254,INVALID,INVALID,INVALID,INVALID,Corto,INVALID,Recto,INVALID,INVALID,Ajustable/Goma,Medio
84_1157255,INVALID,INVALID,INVALID,INVALID,Standard,INVALID,Slim,INVALID,INVALID,Regular Waist,Ligero
